"Unnamed: 0.1","reaction","electrophile SMILES","nucleophile SMILES","ReactionSMILES","3,3â€™ Catalyst Substituent ","N Catalyst Substituent","catalyst SMILES","solvent","time (hours)","temperature (Celsius)","Temperature K","% yield","e.r. 1","e.r. 2","d.r.","ee","ddG","Conversion %","r.r. (regioisomeric ratio)","reference","CatalystSMILES
","Unnamed: 0","ster1","ster2","ster3","Dih","Atom1_charge","Valance_atom1","Rydberg_atom1","TotalNBO_atom1","Atom2_charge","Valance_atom2","Rydberg_atom2","TotalNBO_atom2","polarxx","polarxy","polaryy","polarzx","polaryz","polarzz","mean_polar","HOMO","LUMO","biggest distance","major_axis","Axis_2","Axis_3","Vbur35","Vbur5","Vbur75","old_name","missing","smiles_x","L_x","Bmin_x","Bmax_x","bur_shell_x","bur_vol_x","max_distance_x","tot_V_x","disp_x","max_axis_x","A2_x","min_axis_x","smiles_y","L_y","Bmin_y","Bmax_y","bur_shell_y","bur_vol_y","max_distance_y","tot_V_y","disp_y","max_axis_y","A2_y","min_axis_y","nL","nBmin","nBmax","nbur_vol","0_crippen_x","1_crippen_x","2_crippen_x","3_crippen_x","4_crippen_x","0_mcgowan_x","1_mcgowan_x","2_mcgowan_x","3_mcgowan_x","4_mcgowan_x","0_crippen_y","1_crippen_y","2_crippen_y","3_crippen_y","4_crippen_y","0_mcgowan_y","1_mcgowan_y","2_mcgowan_y","3_mcgowan_y","4_mcgowan_y"
10,"1k","CCCCCCCCCC=O","C=CC[Si](C)(C)C","CCCCCCCCCC=OC=CC[Si](C)(C)C","Cc1cc(C)c2ccc4cccc3ccc1c2c34","NS(=O)(=O)C(F)(F)F",,"DCM",48,-78,195.15,87,95.5,4.5,,91,1.18403886746725,,,,"Cc1cc(C)c2ccc4cc(I)cc3ccc1c2c34NS(=O)(=O)C(F)(F)F","ph_pyrene_me_1_1_m062x",11.18,1.97,4.49,39.252,-0.04708,4.02791,0.02006,6.04708,-0.04799,4.03089,0.01801,6.04799,484.312,0.005,280.844,-0.01,-7.261,146.24,303.8,-0.2336,-0.04537,13.7616345106248,13.569053,6.77811,2.54398,36.4881913886259,17.2904403415909,7.94742740976863,"Cc1cc(C)c2ccc4cccc3ccc1c2c34",,"CCCCCCCCCC=O",10.19036288,2.00868938255106,6.77615746687919,0,29.4438870464972,10.5504484135413,182.744645129789,10.1296651156329,10.3391149464538,0.523447291262113,0.315879623805435,"C=CC[Si](C)(C)C",6.61424586,1.7,5.51201390515539,0,29.7163016377737,6.99437040537526,137.616797117082,4.17099187924499,6.24764849037444,0.763321309317026,0.73928909209161,6.61424586,1.7,5.51201390515539,29.7163016377737,5.627,0,4.807,5.754,17.592,11.49,0,8.21,11.75,35.04,6.064,4.617,4.617,4.617,4.617,8.02,8.21,8.21,8.21,8.21
11,"1l","CCCCC=O","C=CC[Si](C)(C)C","CCCCC=OC=CC[Si](C)(C)C","Cc1cc(C)c2ccc4cccc3ccc1c2c34","NS(=O)(=O)C(F)(F)F",,"DCM",18,-78,195.15,70,95.5,4.5,,91,1.18403886746725,,,,"Cc1cc(C)c2ccc4cc(I)cc3ccc1c2c34NS(=O)(=O)C(F)(F)F","ph_pyrene_me_1_1_m062x",11.18,1.97,4.49,39.252,-0.04708,4.02791,0.02006,6.04708,-0.04799,4.03089,0.01801,6.04799,484.312,0.005,280.844,-0.01,-7.261,146.24,303.8,-0.2336,-0.04537,13.7616345106248,13.569053,6.77811,2.54398,36.4881913886259,17.2904403415909,7.94742740976863,"Cc1cc(C)c2ccc4cccc3ccc1c2c34",,"CCCCC=O",4.70389318,1.72787296249345,5.74962279889035,0,31.2754227434073,6.07443290891304,47.4828186181682,1.51066339802734,5.77786586455245,0.564847783290031,0.435815524459578,"C=CC[Si](C)(C)C",6.61424586,1.7,5.51201390515539,0,29.7163016377737,6.99437040537526,137.616797117082,4.17099187924499,6.24764849037444,0.763321309317026,0.73928909209161,6.61424586,1.7,5.51201390515539,29.7163016377737,5.627,0,4.807,5.754,17.592,11.49,0,8.21,11.75,35.04,6.064,4.617,4.617,4.617,5.674,8.02,8.21,8.21,8.21,11.68
12,"1m","O=CCCc1ccccc1","C=CC[Si](C)(C)C","O=CCCc1ccccc1C=CC[Si](C)(C)C","Cc1cc(C)c2ccc4cccc3ccc1c2c34","NS(=O)(=O)C(F)(F)F",,"DCM",2,-78,195.15,89,98,2,,96,1.50834462011611,,,,"Cc1cc(C)c2ccc4cc(I)cc3ccc1c2c34NS(=O)(=O)C(F)(F)F","ph_pyrene_me_1_1_m062x",11.18,1.97,4.49,39.252,-0.04708,4.02791,0.02006,6.04708,-0.04799,4.03089,0.01801,6.04799,484.312,0.005,280.844,-0.01,-7.261,146.24,303.8,-0.2336,-0.04537,13.7616345106248,13.569053,6.77811,2.54398,36.4881913886259,17.2904403415909,7.94742740976863,"Cc1cc(C)c2ccc4cccc3ccc1c2c34",,"O=CCCc1ccccc1",4.13339664,1.7,6.39881031069405,0,33.5483287034136,7.21251020754496,110.685606081046,6.14057111057075,6.94286413315196,0.626456723733384,0.527939398262112,"C=CC[Si](C)(C)C",6.61424586,1.7,5.51201390515539,0,29.7163016377737,6.99437040537526,137.616797117082,4.17099187924499,6.24764849037444,0.763321309317026,0.73928909209161,6.61424586,1.7,5.51201390515539,29.7163016377737,5.627,0,4.807,5.754,17.592,11.49,0,8.21,11.75,35.04,6.064,4.617,4.602,3.509,8.814,8.02,8.21,8.21,4.55,16.04
13,"1n","CC(C)CC=O","C=CC[Si](C)(C)C","CC(C)CC=OC=CC[Si](C)(C)C","Cc1cc(C)c2ccc4cccc3ccc1c2c34","NS(=O)(=O)C(F)(F)F",,"DCM",22,-78,195.15,73,96,4,,92,1.23171164911491,,,,"Cc1cc(C)c2ccc4cc(I)cc3ccc1c2c34NS(=O)(=O)C(F)(F)F","ph_pyrene_me_1_1_m062x",11.18,1.97,4.49,39.252,-0.04708,4.02791,0.02006,6.04708,-0.04799,4.03089,0.01801,6.04799,484.312,0.005,280.844,-0.01,-7.261,146.24,303.8,-0.2336,-0.04537,13.7616345106248,13.569053,6.77811,2.54398,36.4881913886259,17.2904403415909,7.94742740976863,"Cc1cc(C)c2ccc4cccc3ccc1c2c34",,"CC(C)CC=O",5.58617795,1.94343845794965,3.56458252168833,0,34.5906791449733,5.47457884395313,57.8265199552238,2.78484401521845,4.59813222087596,0.851429371398883,0.698608817739315,"C=CC[Si](C)(C)C",6.61424586,1.7,5.51201390515539,0,29.7163016377737,6.99437040537526,137.616797117082,4.17099187924499,6.24764849037444,0.763321309317026,0.73928909209161,6.61424586,1.7,5.51201390515539,29.7163016377737,5.627,0,4.807,5.754,17.592,11.49,0,8.21,11.75,35.04,6.064,4.617,3.49,11.348,0,8.02,8.21,4.74,23.36,0
14,"3 (rxn development)","CC(=O)OC1CCCO1","C=C(OC)O[Si](C)(C)C(C)(C)C","CC(=O)OC1CCCO1C=C(OC)O[Si](C)(C)C(C)(C)C","c1ccccc1","NS(=O)(=O)C(F)(F)F",,"DCM",,25,298.15,">95",59.5,40.5,,19,0.227775638855151,,,"https://pubs.acs.org/doi/pdf/10.1021/jacs.6b11993","Ic1ccccc1NS(=O)(=O)C(F)(F)F","phenyl_idp_1_1_m062x",6.85,1.7,3.23,39.17475,-0.04948,4.02993,0.02044,6.04948,-0.04954,4.02999,0.02044,6.04954,195.699,0,130.546,0,0,78.673,134.97,-0.27988,-0.00575,9.24379800000005,9.243798,4.025508,1.478844,53.4281178633098,26.1202934517787,8.30449535728804,"c1ccccc1",,"CC(=O)OC1CCCO1",7.38148051,2.09005944036734,4.36047511516433,0,27.5183276111406,7.69497741768078,91.6263847185164,2.6416517818979,7.51581316110816,0.476404001330579,0.453019842583208,"C=C(OC)O[Si](C)(C)C(C)(C)C",7.07743739,2.4493699713442,5.79205236946345,0,34.7137434343547,7.62845272353582,211.656054041015,2.98662523800672,7.1136181238242,0.813292629664651,0.722956582149671,7.07743739,2.4493699713442,5.79205236946345,34.7137434343547,5.627,0,2.17,11.678,14.421,11.49,0,7.82,23.43,24.63,5.007,6.759,3.788,5.702,9.484,4.55,15.59,4.74,12.12,16.42
15,4,"CC(=O)OC1CCCO1","C=C(OC)O[Si](C)(C)C(C)(C)C","CC(=O)OC1CCCO1C=C(OC)O[Si](C)(C)C(C)(C)C","c1ccccc1","NS(=O)(=O)C(F)(F)F",,"toluene",,25,298.15,">95",61.5,38.5,,23,0.27733929755082,,,,"Ic1ccccc1NS(=O)(=O)C(F)(F)F","phenyl_idp_1_1_m062x",6.85,1.7,3.23,39.17475,-0.04948,4.02993,0.02044,6.04948,-0.04954,4.02999,0.02044,6.04954,195.699,0,130.546,0,0,78.673,134.97,-0.27988,-0.00575,9.24379800000005,9.243798,4.025508,1.478844,53.4281178633098,26.1202934517787,8.30449535728804,"c1ccccc1",,"CC(=O)OC1CCCO1",7.38148051,2.09005944036734,4.36047511516433,0,27.5183276111406,7.69497741768078,91.6263847185164,2.6416517818979,7.51581316110816,0.476404001330579,0.453019842583208,"C=C(OC)O[Si](C)(C)C(C)(C)C",7.07743739,2.4493699713442,5.79205236946345,0,34.7137434343547,7.62845272353582,211.656054041015,2.98662523800672,7.1136181238242,0.813292629664651,0.722956582149671,7.07743739,2.4493699713442,5.79205236946345,34.7137434343547,5.627,0,2.17,11.678,14.421,11.49,0,7.82,23.43,24.63,5.007,6.759,3.788,5.702,9.484,4.55,15.59,4.74,12.12,16.42
16,5,"CC(=O)OC1CCCO1","C=C(OC)O[Si](C)(C)C(C)(C)C","CC(=O)OC1CCCO1C=C(OC)O[Si](C)(C)C(C)(C)C","c2ccc1ccccc1c2","NS(=O)(=O)C(F)(F)F",,"toluene",,-20,253.15,">95",60,40,,20,0.203849975345517,,,,"Ic2ccc1ccccc1c2NS(=O)(=O)C(F)(F)F","2naphth_idp_1_1_m062x",8.98,1.7,4.42,38.74799,-0.04967,4.03008,0.02048,6.04967,-0.05145,4.0328,0.01954,6.05145,296.137,6.544,173.487,0.484,2.244,100.17,189.93,-0.26066,-0.02697,11.4272056086503,11.407403,5.399177,2.120202,53.7917402646953,29.6967228048777,10.6941209998869,"c2ccc1ccccc1c2","c4ccc3c1ccccc1c2ccccc2c3c4","CC(=O)OC1CCCO1",7.38148051,2.09005944036734,4.36047511516433,0,27.5183276111406,7.69497741768078,91.6263847185164,2.6416517818979,7.51581316110816,0.476404001330579,0.453019842583208,"C=C(OC)O[Si](C)(C)C(C)(C)C",7.07743739,2.4493699713442,5.79205236946345,0,34.7137434343547,7.62845272353582,211.656054041015,2.98662523800672,7.1136181238242,0.813292629664651,0.722956582149671,7.07743739,2.4493699713442,5.79205236946345,34.7137434343547,5.627,0,2.17,11.678,14.421,11.49,0,7.82,23.43,24.63,5.007,6.759,3.788,5.702,9.484,4.55,15.59,4.74,12.12,16.42
17,6,"CC(=O)OC1CCCO1","C=C(OC)O[Si](C)(C)C(C)(C)C","CC(=O)OC1CCCO1C=C(OC)O[Si](C)(C)C(C)(C)C","Cc1ccccc1","NS(=O)(=O)C(F)(F)F",,"toluene",,-20,253.15,">95",84,16,,68,0.833683949058078,,,,"Cc1ccc(I)cc1NS(=O)(=O)C(F)(F)F","ph_4me_2_1_m062x",7.91,1.71,3.23,38.52712,-0.04601,4.02657,0.02032,6.04601,-0.0619,4.04268,0.02011,6.0619,224.093,0.187,139.133,-0.444,-0.203,87.739,150.32,-0.27296,-0.00208,10.1422232858064,10.092066,4.035209,1.730127,45.0874505653651,23.3223387217516,8.86213291218795,"Cc1ccccc1",,"CC(=O)OC1CCCO1",7.38148051,2.09005944036734,4.36047511516433,0,27.5183276111406,7.69497741768078,91.6263847185164,2.6416517818979,7.51581316110816,0.476404001330579,0.453019842583208,"C=C(OC)O[Si](C)(C)C(C)(C)C",7.07743739,2.4493699713442,5.79205236946345,0,34.7137434343547,7.62845272353582,211.656054041015,2.98662523800672,7.1136181238242,0.813292629664651,0.722956582149671,7.07743739,2.4493699713442,5.79205236946345,34.7137434343547,5.627,0,2.17,11.678,14.421,11.49,0,7.82,23.43,24.63,5.007,6.759,3.788,5.702,9.484,4.55,15.59,4.74,12.12,16.42
18,7,"CC(=O)OC1CCCO1","C=C(OC)O[Si](C)(C)C(C)(C)C","CC(=O)OC1CCCO1C=C(OC)O[Si](C)(C)C(C)(C)C","CC(C)(C)c1ccccc1","NS(=O)(=O)C(F)(F)F",,"toluene",,-20,253.15,">95",94,6,,88,1.38335061269019,,,,"CC(C)(C)c1ccc(I)cc1NS(=O)(=O)C(F)(F)F","ph4tbu_idp_1_1_m062x",9.04,2.81,3.31,38.34813,-0.04598,4.02678,0.02008,6.04598,-0.05667,4.03821,0.01936,6.05667,273.895,-0.275,169.051,0.008,1.277,121.196,188.05,-0.2733,-0.00301,11.5007243963751,11.42182,4.245001,4.06217,53.3662201303403,26.0956982517589,11.0168045649678,"CC(C)(C)c1ccccc1",,"CC(=O)OC1CCCO1",7.38148051,2.09005944036734,4.36047511516433,0,27.5183276111406,7.69497741768078,91.6263847185164,2.6416517818979,7.51581316110816,0.476404001330579,0.453019842583208,"C=C(OC)O[Si](C)(C)C(C)(C)C",7.07743739,2.4493699713442,5.79205236946345,0,34.7137434343547,7.62845272353582,211.656054041015,2.98662523800672,7.1136181238242,0.813292629664651,0.722956582149671,7.07743739,2.4493699713442,5.79205236946345,34.7137434343547,5.627,0,2.17,11.678,14.421,11.49,0,7.82,23.43,24.63,5.007,6.759,3.788,5.702,9.484,4.55,15.59,4.74,12.12,16.42
19,8,"O=C(OC1CCCO1)c2ccccc2","C=C(OC)O[Si](C)(C)C(C)(C)C","O=C(OC1CCCO1)c2ccccc2C=C(OC)O[Si](C)(C)C(C)(C)C","CC(C)(C)c1ccccc1","NS(=O)(=O)C(F)(F)F",,"toluene",,-20,253.15,">95",93,7,,86,1.30047332921237,,,,"CC(C)(C)c1ccc(I)cc1NS(=O)(=O)C(F)(F)F","ph4tbu_idp_1_1_m062x",9.04,2.81,3.31,38.34813,-0.04598,4.02678,0.02008,6.04598,-0.05667,4.03821,0.01936,6.05667,273.895,-0.275,169.051,0.008,1.277,121.196,188.05,-0.2733,-0.00301,11.5007243963751,11.42182,4.245001,4.06217,53.3662201303403,26.0956982517589,11.0168045649678,"CC(C)(C)c1ccccc1",,"O=C(OC1CCCO1)c2ccccc2",6.14259525,2.24940197355429,6.4039785811071,0,36.177299513195,10.2721214347923,187.70778718499,5.20880201991716,10.1597005048101,0.466453378124312,0.383734927396252,"C=C(OC)O[Si](C)(C)C(C)(C)C",7.07743739,2.4493699713442,5.79205236946345,0,34.7137434343547,7.62845272353582,211.656054041015,2.98662523800672,7.1136181238242,0.813292629664651,0.722956582149671,7.07743739,2.4493699713442,5.79205236946345,34.7137434343547,5.627,0,2.17,11.678,14.421,11.49,0,7.82,23.43,24.63,5.007,4.594,12.602,14.516,13.891,4.55,8.46,20.78,28.16,24.44
21,12,"CC(=O)OC1CCCO1","C=C(OC)O[Si](C)(C)C(C)(C)C","CC(=O)OC1CCCO1C=C(OC)O[Si](C)(C)C(C)(C)C","CC(C)(C)c1ccccc1","NS(=O)(=O)C(F)(F)F",,"toluene",16,-78,195.15,88,98,2,,96,1.50834462011611,,,,"CC(C)(C)c1ccc(I)cc1NS(=O)(=O)C(F)(F)F","ph4tbu_idp_1_1_m062x",9.04,2.81,3.31,38.34813,-0.04598,4.02678,0.02008,6.04598,-0.05667,4.03821,0.01936,6.05667,273.895,-0.275,169.051,0.008,1.277,121.196,188.05,-0.2733,-0.00301,11.5007243963751,11.42182,4.245001,4.06217,53.3662201303403,26.0956982517589,11.0168045649678,"CC(C)(C)c1ccccc1",,"CC(=O)OC1CCCO1",7.38148051,2.09005944036734,4.36047511516433,0,27.5183276111406,7.69497741768078,91.6263847185164,2.6416517818979,7.51581316110816,0.476404001330579,0.453019842583208,"C=C(OC)O[Si](C)(C)C(C)(C)C",7.07743739,2.4493699713442,5.79205236946345,0,34.7137434343547,7.62845272353582,211.656054041015,2.98662523800672,7.1136181238242,0.813292629664651,0.722956582149671,7.07743739,2.4493699713442,5.79205236946345,34.7137434343547,5.627,0,2.17,11.678,14.421,11.49,0,7.82,23.43,24.63,5.007,6.759,3.788,5.702,9.484,4.55,15.59,4.74,12.12,16.42
22,"2 (substrate scope)","CC(=O)OC1CCCO1","C=C(OCc1ccccc1)O[Si](C)(C)C(C)(C)C","CC(=O)OC1CCCO1C=C(OCc1ccccc1)O[Si](C)(C)C(C)(C)C","CC(C)(C)c1ccccc1","NS(=O)(=O)C(F)(F)F",,"toluene",,-78,195.15,94,97,3,,94,1.34722426941221,,,,"CC(C)(C)c1ccc(I)cc1NS(=O)(=O)C(F)(F)F","ph4tbu_idp_1_1_m062x",9.04,2.81,3.31,38.34813,-0.04598,4.02678,0.02008,6.04598,-0.05667,4.03821,0.01936,6.05667,273.895,-0.275,169.051,0.008,1.277,121.196,188.05,-0.2733,-0.00301,11.5007243963751,11.42182,4.245001,4.06217,53.3662201303403,26.0956982517589,11.0168045649678,"CC(C)(C)c1ccccc1",,"CC(=O)OC1CCCO1",7.38148051,2.09005944036734,4.36047511516433,0,27.5183276111406,7.69497741768078,91.6263847185164,2.6416517818979,7.51581316110816,0.476404001330579,0.453019842583208,"C=C(OCc1ccccc1)O[Si](C)(C)C(C)(C)C",6.03712558,3.18162440759217,7.24956616879522,0,48.729395628305,12.5620997822078,369.015347965372,6.72271669920173,12.5376980573687,0.444320335532788,0.42140027954415,6.03712558,3.18162440759217,7.24956616879522,48.729395628305,5.627,0,2.17,10.356,17.93,11.49,0,7.82,19.96,29.18,5.007,6.759,3.788,5.702,9.484,4.55,15.59,4.74,12.12,16.42
23,3,"CC(=O)OC1CCCO1","C=C(OC1CCCCC1)O[Si](C)(C)C(C)(C)C","CC(=O)OC1CCCO1C=C(OC1CCCCC1)O[Si](C)(C)C(C)(C)C","CC(C)(C)c1ccccc1","NS(=O)(=O)C(F)(F)F",,"toluene",,-78,195.15,95,96,4,,92,1.23171164911491,,,,"CC(C)(C)c1ccc(I)cc1NS(=O)(=O)C(F)(F)F","ph4tbu_idp_1_1_m062x",9.04,2.81,3.31,38.34813,-0.04598,4.02678,0.02008,6.04598,-0.05667,4.03821,0.01936,6.05667,273.895,-0.275,169.051,0.008,1.277,121.196,188.05,-0.2733,-0.00301,11.5007243963751,11.42182,4.245001,4.06217,53.3662201303403,26.0956982517589,11.0168045649678,"CC(C)(C)c1ccccc1",,"CC(=O)OC1CCCO1",7.38148051,2.09005944036734,4.36047511516433,0,27.5183276111406,7.69497741768078,91.6263847185164,2.6416517818979,7.51581316110816,0.476404001330579,0.453019842583208,"C=C(OC1CCCCC1)O[Si](C)(C)C(C)(C)C",6.25798238,3.03623990342253,7.19543195430743,0,43.1870857872505,12.1489422515298,325.8511388039,7.04285406716327,12.1104411377125,0.46549010153311,0.39412038956763,6.25798238,3.03623990342253,7.19543195430743,43.1870857872505,5.627,0,2.17,9.542,23.655,11.49,0,7.82,16.49,41.05,5.007,6.759,3.788,5.702,9.484,4.55,15.59,4.74,12.12,16.42
24,4,"CC(=O)OC1CCCO1","C=C(O[Si](C)(C)C(C)(C)C)c1ccccc1","CC(=O)OC1CCCO1C=C(O[Si](C)(C)C(C)(C)C)c1ccccc1","CC(C)(C)c1ccccc1","NS(=O)(=O)C(F)(F)F",,"toluene",,-78,195.15,97,89.5,10.5,,79,0.830505055568161,,,,"CC(C)(C)c1ccc(I)cc1NS(=O)(=O)C(F)(F)F","ph4tbu_idp_1_1_m062x",9.04,2.81,3.31,38.34813,-0.04598,4.02678,0.02008,6.04598,-0.05667,4.03821,0.01936,6.05667,273.895,-0.275,169.051,0.008,1.277,121.196,188.05,-0.2733,-0.00301,11.5007243963751,11.42182,4.245001,4.06217,53.3662201303403,26.0956982517589,11.0168045649678,"CC(C)(C)c1ccccc1",,"CC(=O)OC1CCCO1",7.38148051,2.09005944036734,4.36047511516433,0,27.5183276111406,7.69497741768078,91.6263847185164,2.6416517818979,7.51581316110816,0.476404001330579,0.453019842583208,"C=C(O[Si](C)(C)C(C)(C)C)c1ccccc1",6.72588347,1.88278186226194,6.29655949426973,0,39.542790144241,10.129045171345,265.726940484362,6.3929841813013,9.74319733827933,0.587582939635715,0.488947143313465,6.72588347,1.88278186226194,6.29655949426973,39.542790144241,5.627,0,4.594,14.568,23.235,11.49,0,8.46,27.79,40.67,5.007,6.759,3.788,5.702,9.484,4.55,15.59,4.74,12.12,16.42
25,5,"CC(=O)OC1CCCO1","C=C(/C=C/c1ccccc1)O[Si](C)(C)C(C)(C)C","CC(=O)OC1CCCO1C=C(/C=C/c1ccccc1)O[Si](C)(C)C(C)(C)C","CC(C)(C)c1ccccc1","NS(=O)(=O)C(F)(F)F",,"toluene",,-78,195.15,74,95,5,,90,1.14117003183368,,,,"CC(C)(C)c1ccc(I)cc1NS(=O)(=O)C(F)(F)F","ph4tbu_idp_1_1_m062x",9.04,2.81,3.31,38.34813,-0.04598,4.02678,0.02008,6.04598,-0.05667,4.03821,0.01936,6.05667,273.895,-0.275,169.051,0.008,1.277,121.196,188.05,-0.2733,-0.00301,11.5007243963751,11.42182,4.245001,4.06217,53.3662201303403,26.0956982517589,11.0168045649678,"CC(C)(C)c1ccccc1",,"CC(=O)OC1CCCO1",7.38148051,2.09005944036734,4.36047511516433,0,27.5183276111406,7.69497741768078,91.6263847185164,2.6416517818979,7.51581316110816,0.476404001330579,0.453019842583208,"C=C(/C=C/c1ccccc1)O[Si](C)(C)C(C)(C)C",8.23285785,1.90909736029814,7.18456014307126,0,41.4497314345191,12.941244225964,323.134783927658,7.89973648957857,12.911641456437,0.431463579072416,0.347932658706988,8.23285785,1.90909736029814,7.18456014307126,41.4497314345191,5.627,0,5.655,11.116,17.93,11.49,0,11.93,19.77,29.18,5.007,6.759,3.788,5.702,9.484,4.55,15.59,4.74,12.12,16.42
26,6,"CC(=O)OC1CCCO1","C=C/C=C(OC(C)C)\O[Si](C)(C)C(C)(C)C","CC(=O)OC1CCCO1C=C/C=C(OC(C)C)\O[Si](C)(C)C(C)(C)C","CC(C)(C)c1ccccc1","NS(=O)(=O)C(F)(F)F",,"toluene",,-78,195.15,70,96.5,3.5,,93,1.28547747480641,,,,"CC(C)(C)c1ccc(I)cc1NS(=O)(=O)C(F)(F)F","ph4tbu_idp_1_1_m062x",9.04,2.81,3.31,38.34813,-0.04598,4.02678,0.02008,6.04598,-0.05667,4.03821,0.01936,6.05667,273.895,-0.275,169.051,0.008,1.277,121.196,188.05,-0.2733,-0.00301,11.5007243963751,11.42182,4.245001,4.06217,53.3662201303403,26.0956982517589,11.0168045649678,"CC(C)(C)c1ccccc1",,"CC(=O)OC1CCCO1",7.38148051,2.09005944036734,4.36047511516433,0,27.5183276111406,7.69497741768078,91.6263847185164,2.6416517818979,7.51581316110816,0.476404001330579,0.453019842583208,"C=C/C=C(OC(C)C)\O[Si](C)(C)C(C)(C)C",9.26000065,2.5767254329485,5.77359353465168,0,28.2749569183102,9.13332925439375,372.013951905223,7.0027754717374,8.32376616168882,0.944396125092522,0.683038868374653,9.26000065,2.5767254329485,5.77359353465168,28.2749569183102,5.627,0,4.57,3.513,2.17,11.49,0,8.02,4.55,7.82,5.007,6.759,3.788,5.702,9.484,4.55,15.59,4.74,12.12,16.42
27,7,"CC(=O)OC1CCCO1","C=C1C=C(O[Si](C)(C)C)OC(C)(C)O1","CC(=O)OC1CCCO1C=C1C=C(O[Si](C)(C)C)OC(C)(C)O1","CC(C)(C)c1ccccc1","NS(=O)(=O)C(F)(F)F",,"toluene",,-78,195.15,90,96.5,3.5,,93,1.28547747480641,,,,"CC(C)(C)c1ccc(I)cc1NS(=O)(=O)C(F)(F)F","ph4tbu_idp_1_1_m062x",9.04,2.81,3.31,38.34813,-0.04598,4.02678,0.02008,6.04598,-0.05667,4.03821,0.01936,6.05667,273.895,-0.275,169.051,0.008,1.277,121.196,188.05,-0.2733,-0.00301,11.5007243963751,11.42182,4.245001,4.06217,53.3662201303403,26.0956982517589,11.0168045649678,"CC(C)(C)c1ccccc1",,"CC(=O)OC1CCCO1",7.38148051,2.09005944036734,4.36047511516433,0,27.5183276111406,7.69497741768078,91.6263847185164,2.6416517818979,7.51581316110816,0.476404001330579,0.453019842583208,"C=C1C=C(O[Si](C)(C)C)OC(C)(C)O1",7.34238427,3.06623041,7.08537083442778,0,30.5288156929148,9.36018480246997,266.161751757003,7.25139218644455,9.05606281713849,0.698828189312773,0.512810550824302,7.34238427,3.06623041,7.08537083442778,30.5288156929148,5.627,0,5.655,6.244,13.518,11.49,0,11.93,5.82000000000001,31.18,5.007,6.759,3.788,5.702,9.484,4.55,15.59,4.74,12.12,16.42
28,8,"CC(=O)OC1CCCCO1","C=C(OCc1ccccc1)O[Si](C)(C)C(C)(C)C","CC(=O)OC1CCCCO1C=C(OCc1ccccc1)O[Si](C)(C)C(C)(C)C","CC(C)(C)c1ccccc1","NS(=O)(=O)C(F)(F)F",,"toluene",,-78,195.15,80,96.5,3.5,,93,1.28547747480641,,,,"CC(C)(C)c1ccc(I)cc1NS(=O)(=O)C(F)(F)F","ph4tbu_idp_1_1_m062x",9.04,2.81,3.31,38.34813,-0.04598,4.02678,0.02008,6.04598,-0.05667,4.03821,0.01936,6.05667,273.895,-0.275,169.051,0.008,1.277,121.196,188.05,-0.2733,-0.00301,11.5007243963751,11.42182,4.245001,4.06217,53.3662201303403,26.0956982517589,11.0168045649678,"CC(C)(C)c1ccccc1",,"CC(=O)OC1CCCCO1",8.44388893,2.13578578926846,4.05770468175226,0,27.7006425882332,7.97483537653754,86.7764059902887,2.53451171838027,7.94511632564607,0.461106670288197,0.375231659315322,"C=C(OCc1ccccc1)O[Si](C)(C)C(C)(C)C",6.03712558,3.18162440759217,7.24956616879522,0,48.729395628305,12.5620997822078,369.015347965372,6.72271669920173,12.5376980573687,0.444320335532788,0.42140027954415,6.03712558,3.18162440759217,7.24956616879522,48.729395628305,5.627,0,2.17,10.356,17.93,11.49,0,7.82,19.96,29.18,5.007,6.759,3.788,5.702,9.484,4.55,15.59,4.74,12.12,16.42
29,9,"CC(=O)OC1CCCCCO1","C=C(OCc1ccccc1)O[Si](C)(C)C(C)(C)C","CC(=O)OC1CCCCCO1C=C(OCc1ccccc1)O[Si](C)(C)C(C)(C)C","CC(C)(C)c1ccccc1","NS(=O)(=O)C(F)(F)F",,"toluene",,-78,195.15,91,97,3,,94,1.34722426941221,,,,"CC(C)(C)c1ccc(I)cc1NS(=O)(=O)C(F)(F)F","ph4tbu_idp_1_1_m062x",9.04,2.81,3.31,38.34813,-0.04598,4.02678,0.02008,6.04598,-0.05667,4.03821,0.01936,6.05667,273.895,-0.275,169.051,0.008,1.277,121.196,188.05,-0.2733,-0.00301,11.5007243963751,11.42182,4.245001,4.06217,53.3662201303403,26.0956982517589,11.0168045649678,"CC(C)(C)c1ccccc1",,"CC(=O)OC1CCCCCO1",8.42714177,1.93451060872046,5.45768991627547,0,27.515283173887,8.40815269460029,139.058201162134,3.34490860517969,8.37060967426492,0.53264836560794,0.445127817131079,"C=C(OCc1ccccc1)O[Si](C)(C)C(C)(C)C",6.03712558,3.18162440759217,7.24956616879522,0,48.729395628305,12.5620997822078,369.015347965372,6.72271669920173,12.5376980573687,0.444320335532788,0.42140027954415,6.03712558,3.18162440759217,7.24956616879522,48.729395628305,5.627,0,2.17,10.356,17.93,11.49,0,7.82,19.96,29.18,5.007,6.759,3.788,5.702,9.484,4.55,15.59,4.74,12.12,16.42
